is_mobile_deal,review_score_word,is_no_prepayment_block,currency_code,updated_checkout,is_smart_deal,distance,is_free_cancellable,updated_checkin,address,main_photo_id,is_city_center,is_beach_front,latitude,hotel_include_breakfast,distance_to_cc_formatted,review_score,district,zip,timezone,extended,soldout,price_is_final,matching_units_configuration/matching_units_common_config/unit_type_id,matching_units_configuration/matching_units_common_config/localized_area,class,address_trans,countrycode,ufi,in_best_district,city_name_en,district_id,mobile_discount_percentage,hotel_name,city,cc_required,url,block_ids/0,is_genius_deal,accommodation_type_name,longitude,id,currencycode,accommodation_type,districts,genius_discount_percentage,native_ad_id,cc1,selected_review_topic,native_ads_cpc,review_recommendation,children_not_allowed,class_is_estimated,bwallet/hotel_eligibility,price_breakdown/has_tax_exceptions,price_breakdown/all_inclusive_price,price_breakdown/sum_excluded_raw,price_breakdown/has_incalculable_charges,price_breakdown/has_fine_print_charges,price_breakdown/gross_price,price_breakdown/currency,review_nr,checkin/until,checkin/from,default_wishlist_name,type,distance_to_cc,main_photo_url,city_in_trans,hotel_has_vb_boost,default_language,hotel_facilities,composite_price_breakdown/discounted_amount/currency,composite_price_breakdown/discounted_amount/value,composite_price_breakdown/discounted_amount/amount_unrounded,composite_price_breakdown/discounted_amount/amount_rounded,composite_price_breakdown/excluded_amount/amount_rounded,composite_price_breakdown/excluded_amount/value,composite_price_breakdown/excluded_amount/amount_unrounded,composite_price_breakdown/excluded_amount/currency,composite_price_breakdown/items/0/inclusion_type,composite_price_breakdown/items/0/name,composite_price_breakdown/items/0/details,composite_price_breakdown/items/0/item_amount/amount_unrounded,composite_price_breakdown/items/0/item_amount/value,composite_price_breakdown/items/0/item_amount/amount_rounded,composite_price_breakdown/items/0/item_amount/currency,composite_price_breakdown/items/0/base/percentage,composite_price_breakdown/items/0/base/kind,composite_price_breakdown/items/0/kind,composite_price_breakdown/items/1/item_amount/amount_unrounded,composite_price_breakdown/items/1/item_amount/value,composite_price_breakdown/items/1/item_amount/amount_rounded,composite_price_breakdown/items/1/item_amount/currency,composite_price_breakdown/items/1/kind,composite_price_breakdown/items/1/base/percentage,composite_price_breakdown/items/1/base/kind,composite_price_breakdown/items/1/name,composite_price_breakdown/items/1/details,composite_price_breakdown/items/1/inclusion_type,composite_price_breakdown/items/2/name,composite_price_breakdown/items/2/details,composite_price_breakdown/items/2/identifier,composite_price_breakdown/items/2/item_amount/amount_rounded,composite_price_breakdown/items/2/item_amount/amount_unrounded,composite_price_breakdown/items/2/item_amount/value,composite_price_breakdown/items/2/item_amount/currency,composite_price_breakdown/items/2/base/kind,composite_price_breakdown/items/2/kind,composite_price_breakdown/all_inclusive_amount/amount_rounded,composite_price_breakdown/all_inclusive_amount/amount_unrounded,composite_price_breakdown/all_inclusive_amount/value,composite_price_breakdown/all_inclusive_amount/currency,composite_price_breakdown/charges_details/mode,composite_price_breakdown/charges_details/amount/value,composite_price_breakdown/charges_details/amount/currency,composite_price_breakdown/charges_details/translated_copy,composite_price_breakdown/gross_amount_per_night/currency,composite_price_breakdown/gross_amount_per_night/amount_unrounded,composite_price_breakdown/gross_amount_per_night/value,composite_price_breakdown/gross_amount_per_night/amount_rounded,composite_price_breakdown/gross_amount_hotel_currency/amount_rounded,composite_price_breakdown/gross_amount_hotel_currency/value,composite_price_breakdown/gross_amount_hotel_currency/amount_unrounded,composite_price_breakdown/gross_amount_hotel_currency/currency,composite_price_breakdown/gross_amount/amount_rounded,composite_price_breakdown/gross_amount/value,composite_price_breakdown/gross_amount/amount_unrounded,composite_price_breakdown/gross_amount/currency,composite_price_breakdown/net_amount/amount_rounded,composite_price_breakdown/net_amount/value,composite_price_breakdown/net_amount/amount_unrounded,composite_price_breakdown/net_amount/currency,composite_price_breakdown/strikethrough_amount_per_night/amount_rounded,composite_price_breakdown/strikethrough_amount_per_night/amount_unrounded,composite_price_breakdown/strikethrough_amount_per_night/value,composite_price_breakdown/strikethrough_amount_per_night/currency,composite_price_breakdown/strikethrough_amount/amount_rounded,composite_price_breakdown/strikethrough_amount/amount_unrounded,composite_price_breakdown/strikethrough_amount/value,composite_price_breakdown/strikethrough_amount/currency,composite_price_breakdown/product_price_breakdowns/0/gross_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/gross_amount/value,composite_price_breakdown/product_price_breakdowns/0/gross_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/gross_amount/currency,composite_price_breakdown/product_price_breakdowns/0/included_taxes_and_charges_amount/currency,composite_price_breakdown/product_price_breakdowns/0/included_taxes_and_charges_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/included_taxes_and_charges_amount/value,composite_price_breakdown/product_price_breakdowns/0/included_taxes_and_charges_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount/value,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount/currency,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount_per_night/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount_per_night/value,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount_per_night/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/strikethrough_amount_per_night/currency,composite_price_breakdown/product_price_breakdowns/0/net_amount/currency,composite_price_breakdown/product_price_breakdowns/0/net_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/net_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/net_amount/value,composite_price_breakdown/product_price_breakdowns/0/all_inclusive_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/all_inclusive_amount/value,composite_price_breakdown/product_price_breakdowns/0/all_inclusive_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/all_inclusive_amount/currency,composite_price_breakdown/product_price_breakdowns/0/items/0/inclusion_type,composite_price_breakdown/product_price_breakdowns/0/items/0/details,composite_price_breakdown/product_price_breakdowns/0/items/0/name,composite_price_breakdown/product_price_breakdowns/0/items/0/kind,composite_price_breakdown/product_price_breakdowns/0/items/0/base/percentage,composite_price_breakdown/product_price_breakdowns/0/items/0/base/kind,composite_price_breakdown/product_price_breakdowns/0/items/0/item_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/items/0/item_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/items/0/item_amount/value,composite_price_breakdown/product_price_breakdowns/0/items/0/item_amount/currency,composite_price_breakdown/product_price_breakdowns/0/items/1/item_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/items/1/item_amount/value,composite_price_breakdown/product_price_breakdowns/0/items/1/item_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/items/1/item_amount/currency,composite_price_breakdown/product_price_breakdowns/0/items/1/kind,composite_price_breakdown/product_price_breakdowns/0/items/1/base/kind,composite_price_breakdown/product_price_breakdowns/0/items/1/base/percentage,composite_price_breakdown/product_price_breakdowns/0/items/1/name,composite_price_breakdown/product_price_breakdowns/0/items/1/details,composite_price_breakdown/product_price_breakdowns/0/items/1/inclusion_type,composite_price_breakdown/product_price_breakdowns/0/items/2/kind,composite_price_breakdown/product_price_breakdowns/0/items/2/base/kind,composite_price_breakdown/product_price_breakdowns/0/items/2/item_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/items/2/item_amount/value,composite_price_breakdown/product_price_breakdowns/0/items/2/item_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/items/2/item_amount/currency,composite_price_breakdown/product_price_breakdowns/0/items/2/identifier,composite_price_breakdown/product_price_breakdowns/0/items/2/details,composite_price_breakdown/product_price_breakdowns/0/items/2/name,composite_price_breakdown/product_price_breakdowns/0/charges_details/translated_copy,composite_price_breakdown/product_price_breakdowns/0/charges_details/mode,composite_price_breakdown/product_price_breakdowns/0/charges_details/amount/value,composite_price_breakdown/product_price_breakdowns/0/charges_details/amount/currency,composite_price_breakdown/product_price_breakdowns/0/excluded_amount/currency,composite_price_breakdown/product_price_breakdowns/0/excluded_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/excluded_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/excluded_amount/value,composite_price_breakdown/product_price_breakdowns/0/discounted_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/discounted_amount/value,composite_price_breakdown/product_price_breakdowns/0/discounted_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/discounted_amount/currency,composite_price_breakdown/product_price_breakdowns/0/gross_amount_hotel_currency/currency,composite_price_breakdown/product_price_breakdowns/0/gross_amount_hotel_currency/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/gross_amount_hotel_currency/value,composite_price_breakdown/product_price_breakdowns/0/gross_amount_hotel_currency/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/gross_amount_per_night/amount_unrounded,composite_price_breakdown/product_price_breakdowns/0/gross_amount_per_night/value,composite_price_breakdown/product_price_breakdowns/0/gross_amount_per_night/amount_rounded,composite_price_breakdown/product_price_breakdowns/0/gross_amount_per_night/currency,composite_price_breakdown/included_taxes_and_charges_amount/amount_rounded,composite_price_breakdown/included_taxes_and_charges_amount/amount_unrounded,composite_price_breakdown/included_taxes_and_charges_amount/value,composite_price_breakdown/included_taxes_and_charges_amount/currency,preferred_plus,cant_book,unit_configuration_label,is_geo_rate,native_ads_tracking,hotel_name_trans,preferred,min_total_price,wishlist_count,country_trans,city_trans,hotel_id,distances/0/icon_set,distances/0/icon_name,distances/0/text,checkout/until,checkout/from,max_photo_url,max_1440_photo_url,has_free_parking,has_swimming_pool,ribbon_text,distances/1/icon_set,distances/1/icon_name,distances/1/text,composite_price_breakdown/product_price_breakdowns/1/gross_amount_hotel_currency/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/gross_amount_hotel_currency/value,composite_price_breakdown/product_price_breakdowns/1/gross_amount_hotel_currency/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/gross_amount_hotel_currency/currency,composite_price_breakdown/product_price_breakdowns/1/gross_amount_per_night/currency,composite_price_breakdown/product_price_breakdowns/1/gross_amount_per_night/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/gross_amount_per_night/value,composite_price_breakdown/product_price_breakdowns/1/gross_amount_per_night/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/excluded_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/excluded_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/excluded_amount/value,composite_price_breakdown/product_price_breakdowns/1/excluded_amount/currency,composite_price_breakdown/product_price_breakdowns/1/discounted_amount/currency,composite_price_breakdown/product_price_breakdowns/1/discounted_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/discounted_amount/value,composite_price_breakdown/product_price_breakdowns/1/discounted_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/all_inclusive_amount/currency,composite_price_breakdown/product_price_breakdowns/1/all_inclusive_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/all_inclusive_amount/value,composite_price_breakdown/product_price_breakdowns/1/all_inclusive_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/items/0/inclusion_type,composite_price_breakdown/product_price_breakdowns/1/items/0/name,composite_price_breakdown/product_price_breakdowns/1/items/0/details,composite_price_breakdown/product_price_breakdowns/1/items/0/item_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/items/0/item_amount/value,composite_price_breakdown/product_price_breakdowns/1/items/0/item_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/items/0/item_amount/currency,composite_price_breakdown/product_price_breakdowns/1/items/0/base/percentage,composite_price_breakdown/product_price_breakdowns/1/items/0/base/kind,composite_price_breakdown/product_price_breakdowns/1/items/0/kind,composite_price_breakdown/product_price_breakdowns/1/items/1/base/percentage,composite_price_breakdown/product_price_breakdowns/1/items/1/base/kind,composite_price_breakdown/product_price_breakdowns/1/items/1/kind,composite_price_breakdown/product_price_breakdowns/1/items/1/item_amount/currency,composite_price_breakdown/product_price_breakdowns/1/items/1/item_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/items/1/item_amount/value,composite_price_breakdown/product_price_breakdowns/1/items/1/item_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/items/1/details,composite_price_breakdown/product_price_breakdowns/1/items/1/name,composite_price_breakdown/product_price_breakdowns/1/items/1/inclusion_type,composite_price_breakdown/product_price_breakdowns/1/items/2/identifier,composite_price_breakdown/product_price_breakdowns/1/items/2/item_amount/currency,composite_price_breakdown/product_price_breakdowns/1/items/2/item_amount/value,composite_price_breakdown/product_price_breakdowns/1/items/2/item_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/items/2/item_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/items/2/base/kind,composite_price_breakdown/product_price_breakdowns/1/items/2/kind,composite_price_breakdown/product_price_breakdowns/1/items/2/name,composite_price_breakdown/product_price_breakdowns/1/items/2/details,composite_price_breakdown/product_price_breakdowns/1/charges_details/mode,composite_price_breakdown/product_price_breakdowns/1/charges_details/amount/currency,composite_price_breakdown/product_price_breakdowns/1/charges_details/amount/value,composite_price_breakdown/product_price_breakdowns/1/charges_details/translated_copy,composite_price_breakdown/product_price_breakdowns/1/net_amount/value,composite_price_breakdown/product_price_breakdowns/1/net_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/net_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/net_amount/currency,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount_per_night/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount_per_night/value,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount_per_night/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount_per_night/currency,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount/value,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/strikethrough_amount/currency,composite_price_breakdown/product_price_breakdowns/1/included_taxes_and_charges_amount/currency,composite_price_breakdown/product_price_breakdowns/1/included_taxes_and_charges_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/included_taxes_and_charges_amount/value,composite_price_breakdown/product_price_breakdowns/1/included_taxes_and_charges_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/gross_amount/value,composite_price_breakdown/product_price_breakdowns/1/gross_amount/amount_unrounded,composite_price_breakdown/product_price_breakdowns/1/gross_amount/amount_rounded,composite_price_breakdown/product_price_breakdowns/1/gross_amount/currency,block_ids/1,badges/0/text,badges/0/badge_variant,badges/0/id,composite_price_breakdown/product_price_breakdowns/0/benefits/0/icon,composite_price_breakdown/product_price_breakdowns/0/benefits/0/details,composite_price_breakdown/product_price_breakdowns/0/benefits/0/name,composite_price_breakdown/product_price_breakdowns/0/benefits/0/identifier,composite_price_breakdown/product_price_breakdowns/0/benefits/0/kind,composite_price_breakdown/product_price_breakdowns/0/benefits/0/badge_variant,composite_price_breakdown/product_price_breakdowns/1/benefits/0/icon,composite_price_breakdown/product_price_breakdowns/1/benefits/0/details,composite_price_breakdown/product_price_breakdowns/1/benefits/0/name,composite_price_breakdown/product_price_breakdowns/1/benefits/0/identifier,composite_price_breakdown/product_price_breakdowns/1/benefits/0/kind,composite_price_breakdown/product_price_breakdowns/1/benefits/0/badge_variant,composite_price_breakdown/benefits/0/name,composite_price_breakdown/benefits/0/details,composite_price_breakdown/benefits/0/icon,composite_price_breakdown/benefits/0/badge_variant,composite_price_breakdown/benefits/0/kind,composite_price_breakdown/benefits/0/identifier,booking_home/group,booking_home/is_single_unit_property,booking_home/segment,booking_home/quality_class,booking_home/is_booking_home
0,Dễ chịu,1,VND,,0,0.68,1,,88-90-92 Hai Ba Trung,40289772,0,0,10.028609,0,700m,6.5,,,Asia/Ho_Chi_Minh,0,0,1,9,,4,88-90-92 Hai Ba Trung,vn,-3709910,0,Can Tho,0,0,West Hotel,Can Tho,1,https://www.booking.com/hotel/vn/west.html,126810701_390572055_0_1_0,0,Khách sạn,105.78704,property_card_1268107,VND,204,,0,,vn,,0,,0,0,0,0,704700,0.00,0,0,704700.00,VND,124,,14:00,Cần Thơ,property_card,0.70,https://cf.bstatic.com/xdata/images/hotel/square60/40289772.jpg?k=c9cbeeaaa3a54d09702b1ca824fa65ef3a32756967b05b822e1ced236d86707d&o=,ở Cần Thơ,0,vi,"185,16,25,421,304,188,129,221,17,44,7,96,53,3,117,447,23,64,20,253,420,43,140,91,422,48,143,142,305,425,6,109,418,28,110,176,107,219,8,75,51,186,133,22,81,5,47,15,108",VND,861300,VND 861.300,VND 861.300,VND 0,0,VND 0,VND,included,Thuế GTGT,8 % Thuế GTGT,VND 52.200,52200,VND 52.200,VND,8,percentage,charge,VND 31.071,31071.4285714286,VND 31.071,VND,charge,5,percentage,phí dịch vụ,5 % phí dịch vụ,included,Giảm giá,Bạn nhận được giảm giá vì chỗ nghỉ này đang có ưu đãi.,basic-deal,VND 861.300,VND 861.300,861300,VND,rate,discount,VND 704.700,VND 704.700,704700,VND,all_included,0,VND,Đã bao gồm thuế và phí,VND,VND 704.700,704700,VND 704.700,VND 704.700,704700,VND 704.700,VND,VND 704.700,704700,VND 704.700,VND,VND 621.429,621428.571428571,VND 621.429,VND,VND 1.566.000,VND 1.566.000,1566000,VND,VND 1.566.000,VND 1.566.000,1566000,VND,VND 704.700,704700,VND 704.700,VND,VND,VND 83.271,83271.4285714286,VND 83.271,VND 1.566.000,1566000,VND 1.566.000,VND,VND 1.566.000,1566000,VND 1.566.000,VND,VND,VND 621.429,VND 621.429,621428.571428571,VND 704.700,704700,VND 704.700,VND,included,8 % Thuế GTGT,Thuế GTGT,charge,8,percentage,VND 52.200,VND 52.200,52200,VND,VND 31.071,31071.4285714286,VND 31.071,VND,charge,percentage,5,phí dịch vụ,5 % phí dịch vụ,included,discount,rate,VND 861.300,861300,VND 861.300,VND,basic-deal,Bạn nhận được giảm giá vì chỗ nghỉ này đang có ưu đãi.,Giảm giá,Đã bao gồm thuế và phí,all_included,0,VND,VND,VND 0,VND 0,0,VND 861.300,861300,VND 861.300,VND,VND,VND 704.700,704700,VND 704.700,VND 704.700,704700,VND 704.700,VND,VND 83.271,VND 83.271,83271.4285714286,VND,0,0,1 giường,1,,West Hotel,1,704700,0,Việt Nam,Cần Thơ,1268107,,bui_geo_pin,‎cách trung tâm 700m‬,12:00,,https://cf.bstatic.com/xdata/images/hotel/max1280x900/40289772.jpg?k=c9cbeeaaa3a54d09702b1ca824fa65ef3a32756967b05b822e1ced236d86707d&o=,https://cf.bstatic.com/xdata/images/hotel/1440x1440/40289772.jpg?k=c9cbeeaaa3a54d09702b1ca824fa65ef3a32756967b05b822e1ced236d86707d&o=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Rất tốt,1,VND,,0,6.92,1,,"542, Area No.3, Ba Lang Ward, Cai Rang District",213109782,0,0,9.98765698238468,,7km,8.3,,,Asia/Ho_Chi_Minh,0,0,1,8,,4,"542, Area No.3, Ba Lang Ward, Cai Rang District",vn,-3709910,0,Can Tho,0,0,Can Tho Ecolodge,Can Tho,1,https://www.booking.com/hotel/vn/can-tho-ecolodge.html,476787901_270923000_2_1_0,0,Resort,105.740094843269,property_card_4767879,VND,206,,0,,vn,,0,,0,0,0,0,5808000,0.00,0,0,5808000.00,VND,699,00:00,14:00,Cần Thơ,property_card,6.95,https://cf.bstatic.com/xdata/images/hotel/square60/213109782.jpg?k=9bcec415f96d5aafe7dc5370a308fb204d8a4662b4c11555f1ab1382dbf47f20&o=,ở Cần Thơ,1,xu,"472,240,465,160,422,70,404,73,142,528,522,450,418,6,527,305,446,534,512,184,176,517,28,46,107,444,22,124,506,200,15,492,5,487,161,436,16,407,424,301,198,205,486,496,502,203,197,221,532,459,408,461,524,258,127,210,209,442,104,526,220,117,23,447,455,448,118,163,91,426,78,494,484,499,49,489,423,515,468,425,109,467,440,531,110,158,501,222,495,500,52,529,441,530,133,51,8,519,47,14,2,419,493,63,505,535,54,304,421,433,435,17,405,129,7,533,119,521,449,44,503,76,199,19,520,3,443,457,96,64,409,242,470,439,445,458,140,491",VND,3872000,VND 3.872.000,VND 3.872.000,VND 0,0,VND 0,VND,included,thuế thành phố,0 % thuế thành phố,VND 0,0,VND 0,VND,0,percentage,charge,VND 430.222,430222.222222222,VND 430.222,VND,charge,8,percentage,Thuế GTGT,8 % Thuế GTGT,included,Giảm giá,Bạn nhận được giảm giá vì chỗ nghỉ này đang có ưu đãi.,basic-deal,VND 3.872.000,VND 3.872.000,3872000,VND,rate,discount,VND 5.808.000,VND 5.808.000,5808000,VND,all_included,0,VND,Đã bao gồm thuế và phí,VND,VND 5.808.000,5808000,VND 5.808.000,VND 5.808.000,5808000,VND 5.808.000,VND,VND 5.808.000,5808000,VND 5.808.000,VND,VND 5.377.778,5377777.77777778,VND 5.377.778,VND,VND 9.680.000,VND 9.680.000,9680000,VND,VND 9.680.000,VND 9.680.000,9680000,VND,VND 2.904.000,2904000,VND 2.904.000,VND,VND,VND 215.111,215111.111111111,VND 215.111,VND 4.840.000,4840000,VND 4.840.000,VND,VND 4.840.000,4840000,VND 4.840.000,VND,VND,VND 2.688.889,VND 2.688.889,2688888.88888889,VND 2.904.000,2904000,VND 2.904.000,VND,included,0 % thuế thành phố,thuế thành phố,charge,0,percentage,VND 0,VND 0,0,VND,VND 215.111,215111.111111111,VND 215.111,VND,charge,percentage,8,Thuế GTGT,8 % Thuế GTGT,included,discount,rate,VND 1.936.000,1936000,VND 1.936.000,VND,basic-deal,Bạn nhận được giảm giá vì chỗ nghỉ này đang có ưu đãi.,Giảm giá,Đã bao gồm thuế và phí,all_included,0,VND,VND,VND 0,VND 0,0,VND 1.936.000,1936000,VND 1.936.000,VND,VND,VND 2.904.000,2904000,VND 2.904.000,VND 2.904.000,2904000,VND 2.904.000,VND,VND 430.222,VND 430.222,430222.222222222,VND,1,0,<b>2 phòng khách sạn</b>: 4 giường,1,,Can Tho Ecolodge,1,5808000,0,Việt Nam,Cần Thơ,4767879,,bui_geo_pin,‎cách trung tâm 7km‬,12:00,,https://cf.bstatic.com/xdata/images/hotel/max1280x900/213109782.jpg?k=9bcec415f96d5aafe7dc5370a308fb204d8a4662b4c11555f1ab1382dbf47f20&o=,https://cf.bstatic.com/xdata/images/hotel/1440x1440/213109782.jpg?k=9bcec415f96d5aafe7dc5370a308fb204d8a4662b4c11555f1ab1382dbf47f20&o=,1,1,Bao bữa sáng,,bui_baby_cot,‎Chỗ nghỉ này có nôi/cũi miễn phí‬,VND 2.904.000,2904000,VND 2.904.000,VND,VND,VND 2.904.000,2904000,VND 2.904.000,VND 0,VND 0,0,VND,VND,VND 1.936.000,1936000,VND 1.936.000,VND,VND 2.904.000,2904000,VND 2.904.000,included,thuế thành phố,0 % thuế thành phố,VND 0,0,VND 0,VND,0,percentage,charge,8,percentage,charge,VND,VND 215.111,215111.111111111,VND 215.111,8 % Thuế GTGT,Thuế GTGT,included,basic-deal,VND,1936000,VND 1.936.000,VND 1.936.000,rate,discount,Giảm giá,Bạn nhận được giảm giá vì chỗ nghỉ này đang có ưu đãi.,all_included,VND,0,Đã bao gồm thuế và phí,2688888.88888889,VND 2.688.889,VND 2.688.889,VND,VND 4.840.000,4840000,VND 4.840.000,VND,VND 4.840.000,4840000,VND 4.840.000,VND,VND,VND 215.111,215111.111111111,VND 215.111,2904000,VND 2.904.000,VND 2.904.000,VND,476787901_270923000_2_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,
